391,"具",108811,"ju4","tool/device/utensil/equipment/instrument","none"
392,"罗",108376,"luo1/luo2","fussy/talkative, subordinate in a gang of bandits, (surname)/gauze/to collect/to gather/to catch/to shift","none"
393,"字",108218,"zi4","letter/symbol/character/word","none"
394,"爱",108167,"ai4","to love/affection/to be fond of/to like","verb"
395,"击",107513,"ji1","to hit/to strike/to break","verb"
396,"流",107397,"liu2","to flow/to spread/to circulate/to move","none"
397,"备",107114,"bei4","to prepare/get ready/to provide or equip","none"
398,"兵",106982,"bing1","soldiers/a force/an army/weapons/arms/military/warlike","none"
399,"连",106814,"lian2","(surname)/even/as/join/to link/successively","none"
400,"调",106379,"diao4/tiao2","mode (music)/to move (troops)/tune/tone/melody/to transfer, harmonize/reconcile/blend/suit well/provoke/incite","none"
401,"深",105924,"shen1","deep/profound","none"
402,"商",105406,"shang1","commerce/consult","none"
403,"算",105293,"suan4","regard as/to figure/to calculate/to compute","number"
404,"质",104560,"zhi4","hostage/substance/nature/quality","none"
405,"团",104151,"tuan2","regiment/round/circular/group/society, dumpling","none"
406,"集",104019,"ji2","to gather/to collect/collected works","none"
407,"百",103938,"bai3","hundred","number"
408,"需",103832,"xu1","to require/to need/to want/necessity/need","none"
409,"价",103634,"jia4/jie","price/value/valence (on an atom), great/good/middleman/servant","none"
410,"花",103367,"hua1","flower/blossom/to spend (money, time)/fancy pattern","none"
411,"党",103165,"dang3","party, party/association/club/society","none"
412,"华",103158,"hua2/hua4","(abbreviation for) China/(surname) Hua/magnificent/splendid/flowery, (surname)/name of a mountain","none"
413,"城",102833,"cheng2","city walls/city/town","basic"
414,"石",102149,"dan4/shi2","10 pecks, rock/stone","none"
415,"级",102018,"ji2","level/grade/rank/step","none"
416,"整",100910,"zheng3","exactly/in good order/whole/complete/entire/in order/orderly","none"
417,"府",100771,"fu3","prefecture/mansion","none"
418,"离",100744,"li2","to leave/to depart/to go away/from","none"
419,"况",100680,"kuang4","moreover/situation","none"
420,"亚",100251,"ya4","Asia/Asian/second/next to/inferior","none"
421,"请",100226,"qing3","to ask/to invite/please (do sth)/to treat (to a meal, etc)/to request","none"
422,"技",99790,"ji4","skill","none"
423,"际",99412,"ji4","border/edge/boundary/between/among/interval/while","none"
424,"约",99148,"yao1/yue1","weigh, appointment/agreement/to arrange/to restrict/approximately","none"
425,"示",98963,"shi4","to show/reveal","none"
426,"复",98822,"fu4","again/recover/reply to a letter/to repeat/to duplicate, repeat, double, overlap","none"
427,"病",98692,"bing4","ailment/sickness/illness/disease/fall ill/sick/defect","none"
428,"息",98447,"xi1","news/interest/breath/rest","none"
429,"究",98377,"jiu1","after all/to investigate/to study carefully","none"
430,"线",98261,"xian4","thread/string/wire/line","none"
431,"似",98057,"si4","to seem/to appear/similar/like/to resemble","none"
432,"官",97897,"guan1","official/government","none"
433,"火",97760,"huo3","fire","none"
434,"断",97235,"duan4","absolutely/decidedly (in negative constructions)/break/to judge","none"
435,"精",97135,"jing1","energy/perfect/excellent/refined/very/proficient","none"
436,"满",96954,"man3","Manchurian/to fill/to fulfill/filled/packed","none"
437,"支",96814,"zhi1","(a measure word)/to support/to sustain/to erect/to raise/branch/division/to draw money","none"
438,"视",96326,"shi4","to look at/to regard/to inspect","none"
439,"消",96263,"xiao1","consume/news/subside/to disappear/to vanish","none"
440,"越",95657,"yue4","to exceed/to climb over/to surpass/the more ... the more","none"
441,"器",95444,"qi4","device/tool/utensil","none"
442,"容",95407,"rong2","to hold/to contain/to allow/appearance/look/countenance","none"
443,"照",95020,"zhao4","according to/in accordance with/to shine/to illuminate/to reflect/photograph","none"
444,"须",94903,"xu1","beard/necessary/must, beard/mustache","none"
445,"九",94580,"jiu3","nine/9","number"
446,"增",93869,"zeng1","to increase/to expand/to add","none"
447,"研",93761,"yan2","grind fine/study/research","none"
448,"写",93710,"xie3","to write","none"
449,"称",93638,"chen4/cheng1/cheng4","balanced/to fit/well-off/suitable, to call/to praise/to weigh/to estimate/to consider/to call/to address/to name/to say/commend, steelyard","none"
450,"企",93453,"qi3","plan a project/stand on tiptoe","none"
451,"八",92700,"ba1","eight/8","number"
452,"功",92052,"gong1","merit/achievement/result/service/accomplishment","none"
453,"吗",91639,"ma3/ma","morphine, (question tag)","weird"
454,"包",91240,"bao1","to cover/to wrap/to hold/to include/to take charge of/package/wrapper/container/bag/to hold or embrace/bundle/packet/to contract (to or for)","none"
455,"片",90559,"pian1/pian4","disc/sheet, a slice/piece/flake/thin/slice","none"
456,"史",90469,"shi3","history","none"
457,"委",90263,"wei1/wei3","crooked, give up/indeed/to commission","none"
458,"乎",90127,"hu1","(interrog. part.)","none"
459,"查",90039,"cha2/zha1","to research/to check/to investigate/to examine/to refer to/to search, (surname)","none"
460,"轻",89852,"qing1","light/easy/gentle/soft/reckless/unimportant/frivolous/small in number/unstressed/neutral/soft","none"
461,"易",89730,"yi4","(surname)/change/easy/simple","none"
462,"早",89623,"zao3","early/morning","none"
463,"曾",89328,"ceng2/zeng1","(refers to something that happened previously)/already/at some time in the past/before/once, (surname)/great-grand (father)","none"
464,"除",89272,"chu2","remove/do away with/wipe out/divide/except","none"
465,"农",88412,"nong2","agriculture","none"
466,"找",88247,"zhao3","to try to find/to look for/to call on (sb)/to find/to seek/to return/to look for","verb"
467,"装",88143,"zhuang1","adornment/adorn/costume/dress/clothing","none"
468,"广",87900,"guang3","wide/numerous/to spread","number"
469,"显",87825,"xian3","prominent/conspicuous","none"
470,"吧",87536,"ba1/ba","(onomat.)/dumb, (modal particle indicating polite suggestion)/...right?/...OK?","none"
471,"阿",87159,"a1/a4/a/e1","an initial particle/prefix to names of people, (phonetic character), (final part.)/(interj.), flatter","none"
472,"李",86593,"li3","(a surname)/plum","none"
473,"标",86324,"biao1","the topmost branches of a tree/surface/sign/to mark/(outward) sign/indication/prize/award/bid","weird"
474,"谈",86089,"tan2","to speak/to talk/to converse/to chat/to discuss/(surname)","none"
475,"吃",85976,"chi1/ji2","eat/eradicate/destroy/receive, eat, stammer","none"
476,"图",85957,"tu2","diagram/to plan/picture/drawing/chart","none"
477,"念",85953,"nian4","read aloud, to read aloud","verb"
478,"六",85830,"liu4","six/6","number"
479,"引",85740,"yin3","to lead/to divert (water)/to guide","none"
480,"历",85487,"li4","calendar, to experience/to undergo/to pass through/all/each/every/calendar","none"
481,"首",85036,"shou3","head/chief/first (occasion)/first (thing)/measure word for poems","none"
482,"医",84620,"yi1","medical/medicine/doctor/to cure/to treat","none"
483,"局",84587,"ju2","narrow, (a measure word used for games) set or round office/situation/office","none"
484,"突",84474,"tu1","to dash/to move forward quickly","none"
485,"专",84361,"zhuan1","for a particular person, occasion, purpose/focused on one thing/special/expert/particular (to sth)/concentrated/specialized, concentrated/specialized","none"
486,"费",84359,"fei4","to cost/to spend/fee/wasteful/expenses/(surname)","none"
487,"号",84335,"hao2/hao4","roar/cry, day of a month/(suffix used after) name of a ship/(ordinal) number","none"
488,"尽",84270,"jin3/jin4","to the utmost, to use up/to exhaust/to end/to finish/to the utmost/exhausted/finished/to the limit (of sth)","none"
489,"另",83702,"ling4","other/another/separate/separately","none"
490,"周",83366,"zhou1","(surname)/complete/encircle/circuit/lap/week/cycle/all/every/attentive/thoughtful, bestow alms, cycle/week","none"
491,"较",82870,"jiao4","clear/distinct/compare/comparatively","none"
492,"注",82869,"zhu4","to inject/to pour into/to concentrate/to pay attention/to note/to comment on/to record/to register/to annotate, annotate","none"
493,"语",82805,"yu3/yu4","dialect/language/speech, tell to","none"
494,"仅",82729,"jin3","barely/only/merely","none"
495,"考",82688,"kao3","to check/to verify/to test/to examine","none"
496,"落",82641,"la4/luo4","leave behind, alight/to fall/to drop (behind)","none"
497,"青",82619,"qing1","green (blue, black)","none"
498,"随",82599,"sui2","to follow/to comply with/to allow/(surname)","none"
499,"选",82498,"xuan3","to choose/to pick/to select/to elect","none"
500,"列",82418,"lie4","to arrange/to line up/row/file/series","none"
501,"武",81863,"wu3","martial/military","none"
502,"红",81852,"hong2","bonus/popular/red/revolutionary","none"
503,"响",81702,"xiang3","to make a sound/to sound/to ring/(a measure word for sound)/loud","none"
504,"虽",81097,"sui1","although/even though","none"
505,"推",80933,"tui1","push/refuse (responsibility)/shove","none"
506,"势",80705,"shi4","conditions/influence/tendency","none"
507,"参",80663,"can1/shen1","take part in/participate/join/attend/to join/unequal/varied/irregular/to counsel/uneven/not uniform, ginseng","none"
508,"希",80460,"xi1","rare/infrequent","none"
509,"古",80454,"gu3","ancient/old","none"
510,"众",80390,"zhong4","multitude","none"
511,"构",80364,"gou4","Broussonetia papyrifera/to construct/to form/to make up/to compose","none"
512,"房",80320,"fang2","house","none"
513,"半",80183,"ban4","half/semi-/incomplete/(after a number) and a half/half","none"
514,"节",80074,"jie2/jie1","festival/section/segment/point/part/to economize/to save/temperate","none"
515,"土",79809,"tu3","earth/dust","none"
516,"投",79708,"tou2","to throw/to send","none"
517,"某",79482,"mou3","(used before measure word and noun) some/(a) certain/so and so","none"
518,"案",79395,"an4","(legal) case/incident/record/file/table","none"
519,"黑",78896,"hei1","black/dark","none"
520,"维",78877,"wei2","to preserve/to maintain/to hold together/dimension","none"
521,"革",78685,"ge2","leather/remove","none"
522,"划",78648,"hua2/hua4","to row, to delimit/to transfer/to assign/to differentiate/to mark off/to draw (a line)/to delete/stroke of a Chinese character","none"
523,"敌",78620,"di2","enemy/match","none"
524,"致",78238,"zhi4","fine and close, to send/to devote/to deliver/to cause/to convey","none"
525,"陈",77914,"chen2","arrange/exhibit/narrate/tell/old/stale/a surname/to state/to display/to explain/(surname)","none"
526,"律",77818,"lu:4/lv4","law","none"
527,"足",77385,"zu2","foot/to be sufficient","none"
528,"态",77219,"tai4","attitude","none"
529,"护",76993,"hu4","protect","none"
530,"七",76766,"qi1","seven/7","number"
531,"兴",76760,"xing1/xing4","flourish/it is the fashion to/to become popular, interest","none"
532,"派",76750,"pai4","clique/school/group/faction/to dispatch","none"
533,"孩",76620,"hai2","child","none"
534,"验",76542,"yan4","to examine/to test/to check","none"
535,"责",76377,"ze2","duty/responsibility/to reproach/to blame","none"
536,"营",76372,"ying2","army/to deal in/to trade/to operate/to run/camp/nourishment/to manage","none"
537,"星",76320,"xing1","star/satellite/small amount","none"
538,"够",76181,"gou4","to reach/to be enough","none"
539,"章",76098,"zhang1","(surname)/chapter/seal/section","none"
540,"音",76043,"yin1","sound/noise/news","none"
541,"跟",75958,"gen1","to follow/to go with/heel/with/and","none"
542,"志",75904,"zhi4","the will, sign/mark/to record/write a footnote","none"
543,"底",75728,"de/di3","(possessive part.)/(subor. part.), background/bottom/base","none"
544,"站",75402,"zhan4","station/to stand/to halt/to stop","none"
545,"严",75278,"yan2","(air or water) tight/stern/serious/strict/severe","none"
546,"巴",74917,"ba1","(suff. for certain nouns)/to hope/to wish/Palestinian, Palestine (abbrev.)/Pakistan (abbrev.)/Pascal (unit of pressure)","none"
547,"例",74579,"li4","example/precedent/rule/case/instance","none"
548,"防",74459,"fang2","to protect/to defend/to guard (against)","verb"
549,"族",74174,"zu2","race/nationality/ethnicity/clan","none"
550,"供",74168,"gong1/gong4","offer (information etc.)/supply, offer/sacrificial offering/trial statement/confession","none"
551,"效",74009,"xiao4","imitate, effect/efficacy/imitate","none"
552,"续",73927,"xu4","continue/replenish","none"
553,"施",73861,"shi1","(surname)/distribute (alms)/to do/to execute/to carry out","none"
554,"留",73287,"liu2","leave (message)/to retain/to stay/to remain/to keep/to preserve","none"
555,"讲",73220,"jiang3","to talk/speech/to speak/to tell/to explain","none"
556,"型",73216,"xing2","model","none"
557,"料",72778,"liao4","material/stuff/grain/feed/to expect/to anticipate/to guess","none"
558,"终",72533,"zhong1","end/finish","none"
559,"答",72421,"da1/da2","to answer/agree, reply/answer/return/respond/echo","none"
560,"紧",72300,"jin3","tight/nervous/strict","none"
561,"黄",72199,"huang2","(surname)/sulfur/yellow","none"
562,"绝",72074,"jue2","cut short/extinct/to disappear/to vanish/absolutely/by no means","none"
563,"奇",71919,"ji1/qi2","odd (Num), strange/odd/weird/wonderful","weird, number"
564,"察",71894,"cha2","examine/inquire/observe/inspect/look into/to examine","none"
565,"母",71462,"mu3","female/mother","none"
566,"京",71245,"jing1","capital/Beijing (abbrev.)","none"
567,"段",71172,"duan4","(surname)/paragraph/section/segment","none"
568,"依",70632,"yi1","according to/depend on/near to","none"
